,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
132,2013-11-01,23.997663573996377,22.76373818579736,24.701354746105498,23.997663573996377,23.997663573996377,-0.2701541054007194,-0.2701541054007194,-0.2701541054007194,-0.2701541054007194,-0.2701541054007194,-0.2701541054007194,0.0,0.0,0.0,23.727509468595656
133,2013-12-01,24.00290395197475,22.086920504456728,24.152123292471636,24.00290395197475,24.00290395197475,-0.843844484015893,-0.843844484015893,-0.843844484015893,-0.843844484015893,-0.843844484015893,-0.843844484015893,0.0,0.0,0.0,23.15905946795886
134,2014-01-01,24.008319009219075,21.35467741555152,23.42455913596466,24.008319009219075,24.008319009219075,-1.6671253263026469,-1.6671253263026469,-1.6671253263026469,-1.6671253263026469,-1.6671253263026469,-1.6671253263026469,0.0,0.0,0.0,22.34119368291643
135,2014-02-01,24.013734066463396,21.275429675746075,23.464485482679,24.013734066463396,24.013734066463396,-1.6714432948778788,-1.6714432948778788,-1.6714432948778788,-1.6714432948778788,-1.6714432948778788,-1.6714432948778788,0.0,0.0,0.0,22.342290771585517
136,2014-03-01,24.018625085909882,22.19288243568105,24.24657714645562,24.018625085909882,24.018625085909882,-0.7976558092306186,-0.7976558092306186,-0.7976558092306186,-0.7976558092306186,-0.7976558092306186,-0.7976558092306186,0.0,0.0,0.0,23.220969276679263
137,2014-04-01,24.024040143154206,23.62649514087997,25.6937090704569,24.024040143154206,24.024040143154206,0.5849078108346945,0.5849078108346945,0.5849078108346945,0.5849078108346945,0.5849078108346945,0.5849078108346945,0.0,0.0,0.0,24.6089479539889
138,2014-05-01,24.02928051103848,24.23114769457576,26.160853862184265,24.02928051103848,24.02928051103848,1.2129386960380277,1.2129386960380277,1.2129386960380277,1.2129386960380277,1.2129386960380277,1.2129386960380277,0.0,0.0,0.0,25.242219207076506
139,2014-06-01,24.034695557852228,24.112299814937092,26.169871616429752,24.034695557852228,24.034695557852228,1.1355943393911117,1.1355943393911117,1.1355943393911117,1.1355943393911117,1.1355943393911117,1.1355943393911117,0.0,0.0,0.0,25.17028989724334
140,2014-07-01,24.0399359257365,23.757896488058996,25.925809806154003,24.0399359257365,24.0399359257365,0.7628170375364043,0.7628170375364043,0.7628170375364043,0.7628170375364043,0.7628170375364043,0.7628170375364043,0.0,0.0,0.0,24.802752963272905
141,2014-08-01,24.04535097255025,23.622239095297438,25.642989786391556,24.04535097255025,24.04535097255025,0.6067817823100528,0.6067817823100528,0.6067817823100528,0.6067817823100528,0.6067817823100528,0.6067817823100528,0.0,0.0,0.0,24.6521327548603
142,2014-09-01,24.050766019363998,23.634051856353473,25.750791529934574,24.050766019363998,24.050766019363998,0.6580094922689861,0.6580094922689861,0.6580094922689861,0.6580094922689861,0.6580094922689861,0.6580094922689861,0.0,0.0,0.0,24.708775511632982
143,2014-10-01,24.05600638724827,23.25713108911933,25.347381079276467,24.05600638724827,24.05600638724827,0.2219895504959612,0.2219895504959612,0.2219895504959612,0.2219895504959612,0.2219895504959612,0.2219895504959612,0.0,0.0,0.0,24.277995937744233
144,2014-11-01,24.061421447023655,22.77657792346297,24.856319172955107,24.061421447023655,24.061421447023655,-0.25728141977514996,-0.25728141977514996,-0.25728141977514996,-0.25728141977514996,-0.25728141977514996,-0.25728141977514996,0.0,0.0,0.0,23.804140027248504
145,2014-12-01,24.066661827451444,22.1688966307453,24.276075141104247,24.066661827451444,24.066661827451444,-0.8473147193759667,-0.8473147193759667,-0.8473147193759667,-0.8473147193759667,-0.8473147193759667,-0.8473147193759667,0.0,0.0,0.0,23.21934710807548
146,2015-09-01,24.11452396869193,23.88031510040768,25.826684611096635,24.11452396869193,24.11452396869193,0.669689041088483,0.669689041088483,0.669689041088483,0.669689041088483,0.669689041088483,0.669689041088483,0.0,0.0,0.0,24.784213009780412
147,2016-08-01,24.17304155013559,23.76849701404064,25.88490171567905,24.17304155013559,24.17304155013559,0.6081525797298108,0.6081525797298108,0.6081525797298108,0.6081525797298108,0.6081525797298108,0.6081525797298108,0.0,0.0,0.0,24.7811941298654
148,2018-07-01,24.295142414103104,24.077950343893338,25.982366747243155,24.295142414103104,24.295142414103104,0.7628170375364349,0.7628170375364349,0.7628170375364349,0.7628170375364349,0.7628170375364349,0.7628170375364349,0.0,0.0,0.0,25.05795945163954
149,2018-08-01,24.300557473878488,23.80761038089504,25.902268823066464,24.300557473878488,24.300557473878488,0.6067817823100368,0.6067817823100368,0.6067817823100368,0.6067817823100368,0.6067817823100368,0.6067817823100368,0.0,0.0,0.0,24.907339256188525
150,2018-09-01,24.305972516404818,23.86471174394268,25.95702226885426,24.305972516404818,24.305972516404818,0.6580094922689841,0.6580094922689841,0.6580094922689841,0.6580094922689841,0.6580094922689841,0.6580094922689841,0.0,0.0,0.0,24.963982008673803
151,2018-10-01,24.311212880139976,23.520391335194564,25.6173216943863,24.311212880139976,24.311212880139976,0.22198955049601704,0.22198955049601704,0.22198955049601704,0.22198955049601704,0.22198955049601704,0.22198955049601704,0.0,0.0,0.0,24.533202430635992
152,2018-11-01,24.31662792266631,22.99275030468115,25.01246947100832,24.31662792266631,24.31662792266631,-0.25728141977510904,-0.25728141977510904,-0.25728141977510904,-0.25728141977510904,-0.25728141977510904,-0.25728141977510904,0.0,0.0,0.0,24.059346502891202
153,2018-12-01,24.321868286401468,22.404161151374208,24.472258734354977,24.321868286401468,24.321868286401468,-0.8473147193759165,-0.8473147193759165,-0.8473147193759165,-0.8473147193759165,-0.8473147193759165,-0.8473147193759165,0.0,0.0,0.0,23.474553567025552
154,2019-01-01,24.327283328927802,21.70592850647798,23.666116068179345,24.327283328927802,24.327283328927802,-1.6712903486664727,-1.6712903486664727,-1.6712903486664727,-1.6712903486664727,-1.6712903486664727,-1.6712903486664727,0.0,0.0,0.0,22.655992980261328
155,2019-02-01,24.332698371454132,21.63769992407508,23.665371812789587,24.332698371454132,24.332698371454132,-1.6774368360197824,-1.6774368360197824,-1.6774368360197824,-1.6774368360197824,-1.6774368360197824,-1.6774368360197824,0.0,0.0,0.0,22.65526153543435
156,2019-03-01,24.337589377606946,22.498627861489325,24.501875892318118,24.337589377606946,24.337589377606946,-0.8075460825777299,-0.8075460825777299,-0.8075460825777299,-0.8075460825777299,-0.8075460825777299,-0.8075460825777299,0.0,0.0,0.0,23.530043295029216
157,2019-04-01,24.343004420133276,23.841198125330482,26.006687277652514,24.343004420133276,24.343004420133276,0.5957193166604131,0.5957193166604131,0.5957193166604131,0.5957193166604131,0.5957193166604131,0.5957193166604131,0.0,0.0,0.0,24.93872373679369
