,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2002-08-01,27.826142566178568,27.031837270940866,28.514989275500273,27.826142566178568,27.826142566178568,-0.06168302743458466,-0.06168302743458466,-0.06168302743458466,-0.06168302743458466,-0.06168302743458466,-0.06168302743458466,0.0,0.0,0.0,27.764459538743985
1,2002-09-01,27.82690852344409,27.15408486016041,28.58602053487332,27.82690852344409,27.82690852344409,0.016942556352178006,0.016942556352178006,0.016942556352178006,0.016942556352178006,0.016942556352178006,0.016942556352178006,0.0,0.0,0.0,27.843851079796266
2,2002-12-01,27.829156978642878,25.997907427807572,27.412650048673353,27.829156978642878,27.829156978642878,-1.1030909639667168,-1.1030909639667168,-1.1030909639667168,-1.1030909639667168,-1.1030909639667168,-1.1030909639667168,0.0,0.0,0.0,26.72606601467616
3,2003-01-01,27.8299229359084,25.44828663032751,26.92019225456478,27.8299229359084,27.8299229359084,-1.6423263076594594,-1.6423263076594594,-1.6423263076594594,-1.6423263076594594,-1.6423263076594594,-1.6423263076594594,0.0,0.0,0.0,26.18759662824894
4,2003-02-01,27.830688893173917,25.732478380717797,27.25181013736012,27.830688893173917,27.830688893173917,-1.3014786525482323,-1.3014786525482323,-1.3014786525482323,-1.3014786525482323,-1.3014786525482323,-1.3014786525482323,0.0,0.0,0.0,26.529210240625684
5,2003-04-01,27.832146682808297,28.61675818653904,30.106094015007162,27.832146682808297,27.832146682808297,1.5696173470394372,1.5696173470394372,1.5696173470394372,1.5696173470394372,1.5696173470394372,1.5696173470394372,0.0,0.0,0.0,29.401764029847733
6,2003-05-01,27.832887931774927,29.018217809009446,30.447414218013474,27.832887931774927,27.832887931774927,1.9333150908936325,1.9333150908936325,1.9333150908936325,1.9333150908936325,1.9333150908936325,1.9333150908936325,0.0,0.0,0.0,29.76620302266856
7,2003-06-01,27.833653889386376,28.13911193500076,29.638782661729383,27.833653889386376,27.833653889386376,1.1080649892368237,1.1080649892368237,1.1080649892368237,1.1080649892368237,1.1080649892368237,1.1080649892368237,0.0,0.0,0.0,28.9417188786232
8,2003-07-01,27.834395138687775,27.31449305784016,28.794775563888273,27.834395138687775,27.834395138687775,0.21064276568034326,0.21064276568034326,0.21064276568034326,0.21064276568034326,0.21064276568034326,0.21064276568034326,0.0,0.0,0.0,28.04503790436812
9,2003-08-01,27.835161096299224,26.930989847893507,28.429266818156567,27.835161096299224,27.835161096299224,-0.16195002284182722,-0.16195002284182722,-0.16195002284182722,-0.16195002284182722,-0.16195002284182722,-0.16195002284182722,0.0,0.0,0.0,27.673211073457395
10,2003-09-01,27.83592705391067,27.08101542664161,28.49619490110198,27.83592705391067,27.83592705391067,-0.018957208622638715,-0.018957208622638715,-0.018957208622638715,-0.018957208622638715,-0.018957208622638715,-0.018957208622638715,0.0,0.0,0.0,27.816969845288032
11,2003-10-01,27.836668303212072,27.13853079952392,28.588844414391815,27.836668303212072,27.836668303212072,0.054291423571158175,0.054291423571158175,0.054291423571158175,0.054291423571158175,0.054291423571158175,0.054291423571158175,0.0,0.0,0.0,27.89095972678323
12,2003-11-01,27.837434260823517,26.85440160689463,28.357298750205814,27.837434260823517,27.837434260823517,-0.2649820199237587,-0.2649820199237587,-0.2649820199237587,-0.2649820199237587,-0.2649820199237587,-0.2649820199237587,0.0,0.0,0.0,27.572452240899757
13,2003-12-01,27.838175509965268,25.93120731805404,27.441540062666537,27.838175509965268,27.838175509965268,-1.1485505467796708,-1.1485505467796708,-1.1485505467796708,-1.1485505467796708,-1.1485505467796708,-1.1485505467796708,0.0,0.0,0.0,26.689624963185597
14,2004-01-01,27.83894146741174,25.63459774927773,27.08385929731394,27.83894146741174,27.83894146741174,-1.458432014778689,-1.458432014778689,-1.458432014778689,-1.458432014778689,-1.458432014778689,-1.458432014778689,0.0,0.0,0.0,26.38050945263305
15,2004-02-01,27.839707424858215,25.710377376955766,27.198342263392544,27.839707424858215,27.839707424858215,-1.4316631728538205,-1.4316631728538205,-1.4316631728538205,-1.4316631728538205,-1.4316631728538205,-1.4316631728538205,0.0,0.0,0.0,26.408044252004395
16,2004-03-01,27.84042396569524,27.263734301863938,28.70460352143452,27.84042396569524,27.84042396569524,0.14600990859902702,0.14600990859902702,0.14600990859902702,0.14600990859902702,0.14600990859902702,0.14600990859902702,0.0,0.0,0.0,27.986433874294267
17,2004-04-01,27.841189923141716,28.739849944198046,30.182603991825086,27.841189923141716,27.841189923141716,1.6222277660320428,1.6222277660320428,1.6222277660320428,1.6222277660320428,1.6222277660320428,1.6222277660320428,0.0,0.0,0.0,29.46341768917376
18,2004-05-01,27.841931172283463,28.892248396348517,30.386590502197997,27.841931172283463,27.841931172283463,1.7917274033817858,1.7917274033817858,1.7917274033817858,1.7917274033817858,1.7917274033817858,1.7917274033817858,0.0,0.0,0.0,29.633658575665248
19,2004-06-01,27.84269712859689,28.06069974353631,29.57087995408896,27.84269712859689,27.84269712859689,0.9566696650131039,0.9566696650131039,0.9566696650131039,0.9566696650131039,0.9566696650131039,0.9566696650131039,0.0,0.0,0.0,28.79936679360999
20,2004-07-01,27.843438376642144,27.238495513179895,28.671428683575876,27.843438376642144,27.843438376642144,0.1240015861513796,0.1240015861513796,0.1240015861513796,0.1240015861513796,0.1240015861513796,0.1240015861513796,0.0,0.0,0.0,27.967439962793524
